,Lemma,POS,4,12,6,13,10,14,11,8,7,2,5,15,9,3,17,16,19,18,1,First_Level,Total,Levels,First_Level_Margin_0.01,First_Level_Margin_0.02
15020,شَوْب,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15021,باربيكيو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15022,حَبار,noun,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15023,متعايشة,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15024,مَزْح,noun,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0,2.0,10.0,10.0
15025,الحساني,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15026,الهبطي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15027,يعكوبي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15028,تَواءَم,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15029,وَعْكَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15030,الهوليودية,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15031,تسلخات,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15032,التياح,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15033,فارِع,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15034,سسكا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15035,شالْكِه,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15036,ماريبور,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15037,بوريسوف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15038,أبويل,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15039,نِيقُوسِيا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15040,سبورتينج,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15041,شاختار,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15042,دونيتسك,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15043,بُورْتُو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15044,مُوارَبَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15045,تَدَثَّر,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15046,ثيمة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15047,تفتقرها,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15048,الفيدات,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15049,مُتَآمِر,noun,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.0,2.0,7.0,7.0
15050,أَثْمَل,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15051,شِيبَة,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15052,ضِمام,noun,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,8,5.0,4.0,8.0,8.0
15053,توركو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15054,نِيُوز,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15055,المرتعش,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15056,مُخَرِّب,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15057,سفورتسا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15058,اليافث,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15059,دورنكورت,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15060,مُتَضافِر,noun,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15061,بَطَن,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15062,المقفولة,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15063,وبيرنت,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15064,مَعْتُوه,adj,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0,2.0,10.0,10.0
15065,أورساميشيل,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15066,أَهْرَع,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15067,التويتر,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15068,وابتلال,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15069,لوكلير,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15070,Loolerc,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15071,comte,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15072,Buffon,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15073,1707,digit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15074,naturelle,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15075,خِطام,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15076,جُمّار,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15077,الشرابيل,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15078,مُجَمَّد,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2.0,2.0,12.0,12.0
15079,فَيْلِيّ,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15080,بَقَرِيّ,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15081,البيف,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15082,وسولانج,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15083,مُبَرَّز,adj,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3.0,3.0,9.0,9.0
15084,تهدير,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15085,مِدْفَعِيّ,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15086,فُسْطاط,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15087,أَفْتَر,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15088,مُلَقَّح,adj,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15089,أكسوميتس,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15090,Auxumites,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15091,سوينيوم,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15092,Cyeneum,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15093,بُرْثُن,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15094,بويزكارن,noun_prop,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,1.0,12.0,12.0
15095,إِفْصاح,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15096,نَبِيح,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15097,نَبْح,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15098,المتخلق,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15099,ثِيُو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15100,غوام,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15101,منجبون,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15102,مُؤْتَزِر,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15103,هامِد,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15104,ذلت,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15105,الفكتوري,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15106,براوننك,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15107,صَمُوئِيل,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15108,1755,digit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15109,المكدسة,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15110,دَرَق,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15111,مُجَنْزِر,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15112,هَدّام,adj,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15113,والاستدامة,noun,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3.0,2.0,12.0,12.0
15114,ينخزي,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15115,بيسش,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15116,Percy,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15117,Bysshe,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15118,Shelley,foreign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15119,أرابض,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15120,Yours,foreign,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,1.0,12.0,12.0
15121,rispecferly,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15122,respectfully,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15123,محلم,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2.0,2.0,12.0,12.0
15124,مُخْتَصَر,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15125,مفلتا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15126,جوبلان,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15127,سافونيري,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15128,سندرلاند,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15129,أَرْسِنال,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15130,بيرنلي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15131,بورنموث,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15132,هوتسبر,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15133,واتفورد,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15134,البيون,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15135,ساوثمبتون,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15136,سوانسي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15137,جيرار,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15138,دونرفال,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15139,إيزابيل,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15140,أوبان,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15141,تَصافَى,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15142,خَيْش,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15143,بَسْتَنَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15144,ياروسواف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15145,إيفاشكييفيتش,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15146,جلينفيدش,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15147,اللويحة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15148,خُفُوت,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15149,1710,digit,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15150,نحتية,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15151,ٱِسْتَرْوَح,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15152,تَشَظَّى,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15153,شَوَّش,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15154,يؤرجح,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15155,أَوْعَى,verb,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.0,2.0,10.0,10.0
15156,خَرِيفِيّ,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15157,مقترضة,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15158,per,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15159,usen,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15160,use,foreign,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2.0,2.0,11.0,11.0
15161,واسالو,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15162,القرموشي,noun_prop,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,1.0,12.0,12.0
15163,للقرموشي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15164,أفظ,adj_comp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15165,مُخَلَّد,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15166,السوربون,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15167,Mary,foreign,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15168,أورع,adj_comp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15169,اصطفاف,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15170,وبنطالا,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15171,بشيمشل,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15172,أَبْطَل,verb,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,1.0,12.0,12.0
15173,مُتَسَلِّط,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15174,Francisco,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15175,Franco,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15176,شلتنهام,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15177,رَعاع,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15178,بوسكادي,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15179,هنيبال,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15180,قَوّاص,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15181,كَهْرَب,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15182,مُراوَغَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15183,فَحْمِيّ,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15184,والماريانا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15185,تَفْتِيت,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15186,لوكانور,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15187,إيبرت,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15188,رقطاء,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15189,بانتسر,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15190,تيغر,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15191,مُدَرَّعَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15192,بالتريلوبايت,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15193,Trilobite,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15194,فَرَس,noun,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15195,كالسنابتشات,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15196,والسيفالوبودس,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15197,Cephalopods,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15198,عَقَّل,verb,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15199,ab,foreign,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15200,مَمْشَى,noun,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.0,2.0,12.0,12.0
15201,ماصار,pron_rel,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15202,طَحِينَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15203,مُناضِل,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15204,رَكِيك,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15205,سيتا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15206,مُناط,adj,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15207,حَنْطُور,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15208,تراصف,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15209,بَرّادَة,noun,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15210,مونغناست,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15211,كانطا,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15212,إبراهيموف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15213,نونويف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15214,تاغايف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15215,ياشوركايف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15216,وأديز,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
15217,كوسايف,noun_prop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.0,1.0,12.0,12.0
